"id","project","task","created_date","finished_date","cycle_time_days"
"P0-T8721",0,8721,2017-11-12,2017-12-15,33
"P0-T8720",0,8720,2017-11-03,2017-11-07,4
"P0-T8723",0,8723,2017-11-10,2017-11-09,-1
"P0-T8722",0,8722,2017-11-28,2017-12-23,25
"P1-T1696",1,1696,2016-06-08,2016-06-21,13
"P1-T1697",1,1697,2016-06-09,2016-06-29,20
"P1-T1698",1,1698,2016-06-09,2016-07-02,23
"P1-T1699",1,1699,2016-06-12,2016-09-21,101
"P0-T8703",0,8703,2017-10-23,2017-10-25,2
"P0-T8705",0,8705,2017-10-24,2017-10-23,-1
"P0-T8704",0,8704,2017-10-23,2017-10-25,2
"P0-T8701",0,8701,2017-10-21,2017-10-22,1
"P0-T8700",0,8700,2017-10-25,2017-10-27,2
"P0-T8707",0,8707,2017-12-23,2018-01-14,22
"P0-T8706",0,8706,2017-10-25,2017-11-06,12
"P0-T8709",0,8709,2017-12-02,2017-12-01,-1
"P0-T8708",0,8708,2017-10-28,2017-10-29,1
"P0-T8754",0,8754,2017-12-25,2018-01-02,8
"P0-T8753",0,8753,2017-12-29,2017-12-28,-1
"P0-T7425",0,7425,2016-03-10,2016-03-21,11
"P0-T8755",0,8755,2017-12-29,2017-12-28,-1
"P0-T8772",0,8772,2017-12-19,2017-12-21,2
"P0-T8771",0,8771,2017-12-19,2017-12-20,1
"P0-T8773",0,8773,2017-12-20,2017-12-19,-1
"P0-T8770",0,8770,2017-12-19,2017-12-20,1
"P0-T8769",0,8769,2017-12-29,2017-12-31,2
"P0-T8768",0,8768,2017-12-25,2017-12-26,1
"P0-T6108",0,6108,2015-06-01,2016-08-20,446
"P0-T8765",0,8765,2017-12-15,2017-12-16,1
"P0-T8764",0,8764,2018-01-01,2017-12-31,-1
"P0-T8767",0,8767,2017-12-30,2017-12-31,1
"P0-T7436",0,7436,2016-03-14,2016-03-17,3
"P0-T8766",0,8766,2017-12-18,2017-12-19,1
"P0-T8741",0,8741,2017-12-18,2017-12-17,-1
"P0-T8740",0,8740,2017-12-18,2017-12-17,-1
"P0-T8736",0,8736,2017-11-20,2017-11-23,3
"P1-T227",1,227,2015-04-26,2015-05-06,10
"P0-T8735",0,8735,2017-11-18,2017-11-26,8
"P1-T229",1,229,2015-04-26,2015-05-06,10
"P0-T8738",0,8738,2017-08-12,2017-08-11,-1
"P1-T228",1,228,2015-04-26,2015-05-04,8
"P0-T8737",0,8737,2017-12-18,2017-12-17,-1
"P0-T8732",0,8732,2017-11-14,2017-12-11,27
"P0-T8731",0,8731,2017-12-05,2017-12-13,8
"P0-T7403",0,7403,2016-03-02,2016-03-01,-1
"P0-T8733",0,8733,2017-11-16,2017-11-17,1
"P1-T220",1,220,2015-05-13,2015-05-18,5
"P0-T8750",0,8750,2017-12-17,2017-12-23,6
"P0-T8752",0,8752,2017-12-29,2017-12-28,-1
"P0-T8751",0,8751,2017-12-05,2018-01-17,43
"P0-T8746",0,8746,2017-11-27,2017-11-26,-1
"P0-T8749",0,8749,2017-11-30,2017-12-03,3
"P0-T8748",0,8748,2017-11-29,2017-12-02,3
"P0-T8743",0,8743,2017-12-07,2017-12-06,-1
"P0-T8745",0,8745,2017-11-26,2017-12-28,32
"P0-T7414",0,7414,2016-03-06,2016-03-13,7
"P0-T8744",0,8744,2017-11-23,2017-11-25,2
"P1-T2920",1,2920,2017-02-09,2017-02-14,5
"P1-T2921",1,2921,2017-02-07,2017-02-10,3
"P1-T2922",1,2922,2017-01-29,2017-02-05,7
"P1-T2923",1,2923,2017-01-26,2017-01-27,1
"P1-T2924",1,2924,2017-01-29,2017-02-01,3
"P1-T2925",1,2925,2017-10-28,2018-04-06,160
"P1-T241",1,241,2015-05-05,2015-05-04,-1
"P1-T2934",1,2934,2017-02-04,2017-02-12,8
"P1-T2936",1,2936,2017-01-27,2017-01-28,1
"P1-T2937",1,2937,2017-04-21,2017-04-20,-1
"P1-T2938",1,2938,2017-01-30,2017-01-31,1
"P1-T2939",1,2939,2017-01-30,2017-01-31,1
"P1-T230",1,230,2015-11-26,2015-11-25,-1
"P1-T231",1,231,2016-01-17,2016-01-16,-1
"P1-T2940",1,2940,2017-02-15,2017-02-17,2
"P1-T2941",1,2941,2017-02-01,2017-02-10,9
"P1-T2942",1,2942,2017-05-24,2017-05-26,2
"P1-T2943",1,2943,2017-01-30,2017-02-03,4
"P1-T2944",1,2944,2017-02-11,2017-02-18,7
"P1-T267",1,267,2015-05-10,2015-05-11,1
"P1-T269",1,269,2015-05-09,2015-05-10,1
"P1-T2955",1,2955,2017-01-31,2017-02-01,1
"P1-T2956",1,2956,2017-01-31,2017-02-08,8
"P1-T1625",1,1625,2016-05-09,2016-05-17,8
"P1-T2957",1,2957,2017-01-31,2017-02-06,6
"P1-T1626",1,1626,2016-05-12,2016-06-10,29
"P1-T2958",1,2958,2017-02-01,2017-02-04,3
"P1-T1627",1,1627,2016-05-16,2016-06-18,33
"P1-T2959",1,2959,2017-02-02,2017-02-11,9
"P1-T1628",1,1628,2016-05-15,2016-05-24,9
"P1-T1629",1,1629,2016-05-17,2016-05-25,8
"P1-T2960",1,2960,2017-02-02,2017-02-05,3
"P1-T2961",1,2961,2017-02-02,2017-02-03,1
"P1-T1630",1,1630,2016-05-25,2016-05-30,5
"P1-T2962",1,2962,2017-02-05,2017-02-10,5
"P1-T1631",1,1631,2016-05-17,2016-06-05,19
"P1-T1632",1,1632,2016-05-17,2016-06-11,25
"P1-T2963",1,2963,2017-05-26,2017-05-25,-1
"P1-T2964",1,2964,2017-02-19,2017-04-02,42
"P1-T1633",1,1633,2016-06-08,2016-06-26,18
"P1-T2965",1,2965,2017-07-13,2017-10-23,102
"P1-T1634",1,1634,2016-05-19,2016-06-14,26
"P1-T2966",1,2966,2017-02-06,2017-02-07,1
"P1-T1635",1,1635,2016-08-05,2016-10-03,59
"P1-T280",1,280,2015-05-11,2015-05-16,5
"P1-T283",1,283,2015-05-15,2015-05-14,-1
"P1-T2967",1,2967,2017-05-27,2017-05-26,-1
"P1-T2968",1,2968,2017-02-18,2017-02-17,-1
"P1-T282",1,282,2015-06-22,2015-06-21,-1
"P1-T2969",1,2969,2017-03-06,2017-03-07,1
"P1-T274",1,274,2015-06-19,2015-06-18,-1
"P1-T273",1,273,2015-10-23,2015-10-22,-1
"P1-T276",1,276,2015-06-15,2015-06-14,-1
"P1-T275",1,275,2015-12-12,2015-12-11,-1
"P1-T278",1,278,2015-06-15,2015-06-14,-1
"P1-T277",1,277,2015-06-21,2015-06-20,-1
"P1-T2981",1,2981,2017-02-20,2017-02-19,-1
"P1-T2982",1,2982,2017-02-18,2017-03-06,16
"P1-T279",1,279,2015-06-02,2015-06-01,-1
"P1-T2983",1,2983,2017-02-14,2017-02-13,-1
"P1-T2984",1,2984,2017-02-12,2017-02-11,-1
"P1-T2985",1,2985,2017-02-07,2017-03-02,23
"P1-T2986",1,2986,2017-02-21,2017-03-01,8
"P1-T2987",1,2987,2017-02-07,2017-02-13,6
"P1-T2988",1,2988,2017-02-19,2017-02-18,-1
"P1-T2989",1,2989,2017-02-07,2017-02-10,3
"P1-T2990",1,2990,2017-02-07,2017-05-20,102
"P1-T2991",1,2991,2017-02-15,2017-02-21,6
"P1-T1660",1,1660,2016-05-22,2016-06-16,25
"P1-T2992",1,2992,2017-02-07,2017-02-19,12
"P1-T1661",1,1661,2016-05-24,2016-05-31,7
"P1-T2993",1,2993,2017-02-07,2017-02-13,6
"P1-T1662",1,1662,2016-06-02,2016-07-01,29
"P1-T2994",1,2994,2017-02-07,2017-03-27,48
"P1-T1663",1,1663,2016-05-24,2016-05-31,7
"P1-T2995",1,2995,2017-02-07,2017-02-12,5
"P1-T1664",1,1664,2016-06-02,2016-07-03,31
"P1-T2996",1,2996,2017-02-07,2017-02-21,14
"P1-T1665",1,1665,2016-06-04,2016-06-12,8
"P1-T2997",1,2997,2017-02-20,2017-03-17,25
"P1-T1666",1,1666,2016-05-26,2016-06-14,19
"P1-T2998",1,2998,2017-02-07,2017-03-03,24
"P1-T1667",1,1667,2016-05-29,2016-06-06,8
"P1-T2999",1,2999,2017-02-07,2017-03-02,23
"P1-T1672",1,1672,2016-06-01,2016-06-16,15
